"ì˙éû","â∑ìx","éºìx","ïΩãœïóå¸","ç≈ëÂïóå¸","ç≈è¨ïóå¸","ïΩãœïóë¨","ç≈ëÂïóë¨","ç≈è¨ïóë¨","ãCà≥","âJó ã≠ìx","êœéZâJó ","ç~Ëπã≠ìx","ç~ËπêœéZ"
"2026/09/01 20:37:00","25.5","80.5","281","337","217","1.3","1.9","0.4","1005.3","0.0","0.15","0.0","0.0"
"2026/09/01 20:38:00","25.5","80.7","263","308","147","1.0","1.9","0.2","1005.3","0.0","0.15","0.0","0.0"
"2026/09/01 20:39:00","25.5","80.7","269","309","218","1.2","1.8","0.5","1005.3","0.0","0.15","0.0","0.0"
"2026/09/01 20:40:00","25.4","80.8","300","331","267","1.5","2.2","0.8","1005.3","0.0","0.15","0.0","0.0"
"2026/09/01 20:41:00","25.5","81.2","273","080","159","0.6","1.5","0.0","1005.3","0.0","0.15","0.0","0.0"
"2026/09/01 20:42:00","25.4","81.5","227","340","120","0.5","0.9","0.1","1005.4","0.4","0.16","0.0","0.0"
"2026/09/01 20:43:00","25.5","81.7","252","014","084","0.7","1.6","0.1","1005.4","1.1","0.18","0.0","0.0"
"2026/09/01 20:44:00","25.4","81.6","292","009","145","0.8","1.7","0.1","1005.4","1.9","0.21","0.0","0.0"
"2026/09/01 20:45:00","25.4","81.7","296","329","272","1.4","2.1","0.8","1005.4","0.0","0.21","0.0","0.0"
"2026/09/01 20:46:00","25.4","82.1","283","089","170","0.9","1.6","0.2","1005.4","0.3","0.22","0.0","0.0"
"2026/09/01 20:47:00","25.4","82.4","281","078","118","0.5","1.3","0.1","1005.4","1.4","0.24","0.0","0.0"
"2026/09/01 20:48:00","25.4","82.7","245","014","159","0.5","1.1","0.1","1005.4","1.3","0.26","0.0","0.0"
"2026/09/01 20:49:00","25.4","82.9","287","089","122","0.7","1.9","0.0","1005.4","13.8","0.52","0.0","0.0"
"2026/09/01 20:50:00","25.4","83.1","282","030","159","0.9","1.8","0.2","1005.4","7.7","0.63","0.0","0.0"
"2026/09/01 20:51:00","25.3","83.2","281","339","212","1.4","2.5","0.2","1005.4","0.6","0.63","0.0","0.0"
"2026/09/01 20:52:00","25.3","83.4","268","033","181","0.8","1.7","0.3","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:53:00","25.3","83.6","262","035","119","0.9","1.8","0.2","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:54:00","25.2","83.8","269","016","159","1.0","2.2","0.1","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:55:00","25.2","84.0","277","043","205","0.9","2.0","0.3","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:56:00","25.2","84.2","271","320","203","1.3","2.1","0.2","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:57:00","25.2","84.3","284","321","227","1.2","2.1","0.4","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:58:00","25.2","84.5","276","346","215","0.8","1.8","0.1","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 20:59:00","25.2","84.4","289","336","245","1.6","2.4","0.5","1005.4","0.0","0.63","0.0","0.0"
"2026/09/01 21:00:00","25.1","84.6","271","329","187","1.1","2.2","0.1","1005.4","0.1","0.64","0.0","0.0"
"2026/09/01 21:01:00","25.1","84.6","278","358","149","1.1","2.4","0.1","1005.4","0.5","0.65","0.0","0.0"
"2026/09/01 21:02:00","25.1","84.6","241","318","122","1.1","2.2","0.2","1005.4","0.1","0.65","0.0","0.0"
"2026/09/01 21:03:00","25.1","84.7","250","302","117","1.4","2.6","0.2","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:04:00","25.1","84.5","249","301","121","1.5","3.0","0.3","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:05:00","25.0","84.5","267","324","184","1.5","2.8","0.4","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:06:00","25.0","84.6","259","353","206","1.4","2.9","0.3","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:07:00","24.9","84.3","274","296","175","2.1","3.1","0.5","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:08:00","24.9","84.3","271","328","235","1.7","2.8","0.4","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:09:00","24.9","84.3","272","337","220","1.9","2.9","0.4","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:10:00","24.8","84.3","269","315","135","1.7","3.1","0.4","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:11:00","24.8","84.3","276","320","228","2.1","2.9","0.6","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:12:00","24.8","84.4","265","030","185","1.3","2.3","0.3","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:13:00","24.8","84.5","267","018","160","1.3","2.3","0.4","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:14:00","24.8","84.6","265","318","214","1.4","2.3","0.5","1005.4","0.0","0.65","0.0","0.0"
"2026/09/01 21:15:00","24.8","84.7","280","352","191","1.9","2.6","0.5","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:16:00","24.8","84.6","272","295","220","2.1","2.9","0.6","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:17:00","24.8","84.7","277","306","237","2.1","2.9","0.6","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:18:00","24.7","84.6","291","310","237","1.8","2.8","0.6","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:19:00","24.7","84.7","271","309","170","1.3","2.6","0.4","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:20:00","24.7","84.7","311","041","256","1.5","2.7","0.2","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:21:00","24.7","84.9","296","323","238","1.7","2.3","0.8","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:22:00","24.7","84.9","305","357","201","1.6","2.5","0.2","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:23:00","24.7","85.0","299","001","264","1.7","2.4","0.6","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:24:00","24.8","85.2","274","054","153","0.5","1.1","0.1","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:25:00","24.8","85.3","309","060","189","0.6","1.6","0.2","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:26:00","24.7","85.3","302","061","166","0.8","1.7","0.1","1005.2","0.0","0.65","0.0","0.0"
"2026/09/01 21:27:00","24.7","85.3","316","105","215","0.5","1.3","0.1","1005.3","0.0","0.65","0.0","0.0"
"2026/09/01 21:28:00","24.7","85.4","253","319","143","0.8","1.6","0.2","1005.2","0.0","0.65","0.0","0.0"
"2026/09/01 21:29:00","24.7","85.4","268","309","169","1.3","2.3","0.3","1005.2","0.0","0.65","0.0","0.0"
"2026/09/01 21:30:00","24.7","85.4","285","031","196","0.9","2.2","0.1","1005.2","0.0","0.65","0.0","0.0"
"2026/09/01 21:31:00","24.7","85.4","301","068","175","1.0","2.1","0.1","1005.2","0.0","0.65","0.0","0.0"
"2026/09/01 21:32:00","24.7","85.3","291","352","188","1.6","2.3","0.5","1005.3","0.1","0.65","0.0","0.0"
"2026/09/01 21:33:00","24.7","85.4","294","065","193","0.9","2.2","0.2","1005.3","0.1","0.65","0.0","0.0"
"2026/09/01 21:34:00","24.7","85.6","284","357","207","1.0","1.9","0.3","1005.3","1.4","0.68","0.0","0.0"
"2026/09/01 21:35:00","24.7","85.5","318","000","213","1.3","2.4","0.2","1005.3","8.3","0.84","0.0","0.0"
"2026/09/01 21:36:00","24.6","85.3","323","347","306","2.0","2.7","1.4","1005.3","15.1","1.09","0.0","0.0"
"2026/09/01 21:37:00","24.6","85.5","321","332","303","1.9","2.6","0.9","1005.3","3.5","1.13","0.0","0.0"
"2026/09/01 21:38:00","24.6","85.6","318","342","272","1.8","2.4","1.2","1005.3","0.5","1.14","0.0","0.0"
"2026/09/01 21:39:00","24.6","85.7","326","343","300","1.8","2.4","1.2","1005.3","0.2","1.14","0.0","0.0"
"2026/09/01 21:40:00","24.6","85.6","321","336","300","1.9","2.6","1.4","1005.3","0.2","1.14","0.0","0.0"
"2026/09/01 21:41:00","24.6","85.8","312","333","288","1.7","2.4","1.1","1005.3","0.0","1.15","0.0","0.0"
"2026/09/01 21:42:00","24.6","86.2","298","354","219","1.1","2.2","0.4","1005.3","0.0","1.15","0.0","0.0"
"2026/09/01 21:43:00","24.6","86.3","292","343","164","0.9","1.4","0.2","1005.3","0.0","1.15","0.0","0.0"
"2026/09/01 21:44:00","24.6","86.5","246","077","113","0.4","0.9","0.1","1005.3","0.0","1.15","0.0","0.0"
"2026/09/01 21:45:00","24.6","86.6","242","319","099","0.5","1.0","0.1","1005.3","0.0","1.15","0.0","0.0"
"2026/09/01 21:46:00","24.6","86.7","250","070","089","0.3","0.8","0.0","1005.3","2.0","1.20","0.0","0.0"
"2026/09/01 21:47:00","24.6","86.8","290","064","168","0.5","1.1","0.1","1005.3","11.1","1.38","0.0","0.0"
"2026/09/01 21:48:00","24.6","86.8","286","073","198","0.9","1.6","0.1","1005.2","6.3","1.48","0.0","0.0"
"2026/09/01 21:49:00","24.6","86.9","269","018","211","0.7","1.4","0.2","1005.2","4.1","1.55","0.0","0.0"
"2026/09/01 21:50:00","24.6","87.0","288","027","187","0.5","1.0","0.1","1005.2","3.4","1.60","0.0","0.0"
"2026/09/01 21:51:00","24.6","87.1","294","089","155","0.4","0.9","0.0","1005.2","0.9","1.61","0.0","0.0"
"2026/09/01 21:52:00","24.6","87.2","312","092","162","0.5","1.5","0.0","1005.2","0.0","1.61","0.0","0.0"
"2026/09/01 21:53:00","24.5","87.2","269","049","127","0.7","1.4","0.2","1005.2","0.0","1.61","0.0","0.0"
"2026/09/01 21:54:00","24.5","87.2","266","012","122","0.9","1.7","0.2","1005.2","0.0","1.61","0.0","0.0"
"2026/09/01 21:55:00","24.5","86.9","290","325","253","1.3","2.1","0.6","1005.2","0.0","1.61","0.0","0.0"
"2026/09/01 21:56:00","24.4","86.9","291","319","265","1.4","2.0","0.6","1005.2","4.0","1.69","0.0","0.0"
"2026/09/01 21:57:00","24.4","86.7","286","312","231","1.9","3.0","0.8","1005.1","2.1","1.72","0.0","0.0"
"2026/09/01 21:58:00","24.3","86.7","293","354","234","1.9","2.8","0.6","1005.1","0.8","1.73","0.0","0.0"
"2026/09/01 21:59:00","24.3","86.7","296","325","240","2.0","2.6","1.0","1005.1","0.4","1.74","0.0","0.0"
"2026/09/01 22:00:00","24.3","86.7","288","317","242","2.2","3.2","1.0","1005.1","0.2","1.74","0.0","0.0"
"2026/09/01 22:01:00","24.3","86.6","306","335","267","2.1","3.1","1.2","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:02:00","24.3","86.7","296","347","228","1.8","2.9","0.4","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:03:00","24.3","86.7","302","325","274","1.9","2.7","0.9","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:04:00","24.3","86.7","278","345","131","1.3","2.7","0.2","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:05:00","24.3","86.8","236","329","120","0.9","2.2","0.2","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:06:00","24.3","86.9","266","045","188","1.2","2.4","0.3","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:07:00","24.3","87.0","248","020","105","0.8","1.9","0.1","1005.1","0.0","1.74","0.0","0.0"
"2026/09/01 22:08:00","24.3","87.1","281","006","178","1.2","2.2","0.1","1005.1","0.0","1.75","0.0","0.0"
"2026/09/01 22:09:00","24.3","87.1","287","347","249","1.8","2.7","0.7","1005.1","1.2","1.77","0.0","0.0"
"2026/09/01 22:10:00","24.2","87.2","297","325","269","1.4","2.1","0.9","1005.1","0.4","1.77","0.0","0.0"
"2026/09/01 22:11:00","24.2","87.3","293","319","245","1.6","2.4","0.7","1005.1","0.0","1.77","0.0","0.0"
"2026/09/01 22:12:00","24.3","87.5","279","050","159","0.7","1.6","0.1","1005.1","0.0","1.77","0.0","0.0"
"2026/09/01 22:13:00","24.3","87.6","276","056","144","0.6","1.1","0.1","1005.1","0.0","1.77","0.0","0.0"
"2026/09/01 22:14:00","24.3","87.6","273","327","142","1.3","2.4","0.2","1005.1","0.7","1.79","0.0","0.0"
"2026/09/01 22:15:00","24.2","87.6","310","333","283","1.7","2.3","1.1","1005.1","0.1","1.79","0.0","0.0"
"2026/09/01 22:16:00","24.2","87.7","283","046","167","1.3","2.6","0.3","1005.1","0.0","1.79","0.0","0.0"
"2026/09/01 22:17:00","24.2","87.8","253","062","121","0.8","2.0","0.1","1005.1","0.0","1.79","0.0","0.0"
"2026/09/01 22:18:00","24.2","87.9","219","331","099","0.4","1.0","0.1","1005.1","0.0","1.79","0.0","0.0"
"2026/09/01 22:19:00","24.2","87.9","234","315","095","0.9","2.3","0.1","1005.1","0.0","1.79","0.0","0.0"
"2026/09/01 22:20:00","24.2","87.9","282","010","164","1.2","2.2","0.1","1005.1","0.0","1.79","0.0","0.0"
"2026/09/01 22:21:00","24.1","87.8","284","314","173","1.6","2.6","0.4","1005.1","0.7","1.81","0.0","0.0"
"2026/09/01 22:22:00","24.1","88.0","270","328","176","1.0","2.2","0.3","1005.1","0.0","1.81","0.0","0.0"
"2026/09/01 22:23:00","24.1","88.0","257","032","188","1.3","2.7","0.3","1005.1","0.2","1.81","0.0","0.0"
"2026/09/01 22:24:00","24.1","88.0","287","033","226","1.6","2.9","0.6","1005.1","3.5","1.87","0.0","0.0"
"2026/09/01 22:25:00","24.1","88.0","268","008","184","1.5","2.6","0.2","1005.1","6.0","1.97","0.0","0.0"
"2026/09/01 22:26:00","24.1","88.1","273","331","209","1.5","2.4","0.5","1005.1","7.4","2.09","0.0","0.0"
"2026/09/01 22:27:00","24.1","88.2","287","002","181","1.6","2.5","0.3","1005.1","2.5","2.14","0.0","0.0"
"2026/09/01 22:28:00","24.1","88.2","266","069","148","0.9","1.7","0.2","1005.1","0.7","2.15","0.0","0.0"
"2026/09/01 22:29:00","24.1","88.3","299","338","257","1.3","2.0","0.2","1005.1","0.8","2.16","0.0","0.0"
"2026/09/01 22:30:00","24.1","88.4","296","020","208","1.0","1.7","0.2","1005.1","1.7","2.19","0.0","0.0"
"2026/09/01 22:31:00","24.1","88.5","291","347","217","0.9","1.7","0.3","1005.1","2.3","2.23","0.0","0.0"
"2026/09/01 22:32:00","24.1","88.6","314","056","214","0.6","1.2","0.1","1005.1","1.5","2.26","0.0","0.0"
"2026/09/01 22:33:00","24.1","88.7","001","196","219","0.4","1.1","0.0","1005.2","2.0","2.29","0.0","0.0"
"2026/09/01 22:34:00","24.1","88.7","316","125","198","0.6","1.2","0.1","1005.2","0.8","2.31","0.0","0.0"
"2026/09/01 22:35:00","24.0","88.7","262","020","176","0.9","1.8","0.2","1005.2","0.8","2.32","0.0","0.0"
"2026/09/01 22:36:00","24.0","88.7","271","320","199","1.1","2.0","0.3","1005.2","0.7","2.33","0.0","0.0"
"2026/09/01 22:37:00","24.0","88.7","269","082","111","0.3","0.8","0.0","1005.2","1.5","2.36","0.0","0.0"
"2026/09/01 22:38:00","24.0","88.8","271","032","172","0.7","1.2","0.1","1005.2","0.8","2.37","0.0","0.0"
"2026/09/01 22:39:00","24.0","88.9","293","049","161","0.5","1.4","0.1","1005.2","0.5","2.38","0.0","0.0"
"2026/09/01 22:40:00","24.0","88.9","230","266","089","0.7","1.8","0.1","1005.2","0.1","2.39","0.0","0.0"
"2026/09/01 22:41:00","24.0","88.9","244","317","195","1.0","1.8","0.4","1005.2","0.0","2.39","0.0","0.0"
"2026/09/01 22:42:00","23.9","88.9","234","279","206","0.9","1.3","0.3","1005.2","0.0","2.39","0.0","0.0"
"2026/09/01 22:43:00","23.9","88.9","229","293","174","0.5","1.1","0.0","1005.2","0.1","2.39","0.0","0.0"
"2026/09/01 22:44:00","23.9","88.9","260","338","215","0.9","1.5","0.3","1005.2","0.3","2.40","0.0","0.0"
"2026/09/01 22:45:00","23.9","88.9","269","059","194","1.0","1.9","0.2","1005.2","1.5","2.42","0.0","0.0"
"2026/09/01 22:46:00","23.9","88.9","289","343","255","1.3","2.1","0.5","1005.2","4.1","2.49","0.0","0.0"
"2026/09/01 22:47:00","23.9","89.0","294","016","199","1.2","2.2","0.2","1005.2","2.2","2.53","0.0","0.0"
"2026/09/01 22:48:00","23.8","89.0","240","331","140","1.1","2.2","0.2","1005.2","2.0","2.56","0.0","0.0"
"2026/09/01 22:49:00","23.9","89.1","229","320","092","0.7","1.9","0.1","1005.1","0.3","2.57","0.0","0.0"
"2026/09/01 22:50:00","23.9","89.1","255","331","114","0.9","1.7","0.2","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 22:51:00","23.9","89.2","234","002","112","0.7","2.3","0.1","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 22:52:00","23.9","89.1","280","311","249","1.9","2.5","1.0","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 22:53:00","23.8","89.1","242","295","171","1.1","2.5","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 22:54:00","23.8","89.2","241","335","084","0.7","1.5","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 22:55:00","23.8","89.2","258","329","166","0.9","2.0","0.1","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 22:56:00","23.8","89.2","231","262","175","1.0","1.6","0.3","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 22:57:00","23.8","89.2","244","284","169","0.9","1.8","0.1","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 22:58:00","23.8","89.1","248","285","211","1.1","1.8","0.5","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 22:59:00","23.8","89.2","258","028","156","0.6","1.2","0.1","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 23:00:00","23.8","89.2","258","012","165","0.7","1.6","0.1","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 23:01:00","23.8","89.2","216","338","083","0.5","1.2","0.1","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 23:02:00","23.8","89.3","259","327","116","0.8","1.5","0.0","1005.2","0.0","2.57","0.0","0.0"
"2026/09/01 23:03:00","23.8","89.3","257","299","149","0.7","1.2","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:04:00","23.8","89.3","265","350","149","0.5","1.4","0.0","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:05:00","23.8","89.3","255","359","184","0.9","1.5","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:06:00","23.8","89.3","247","310","195","0.7","1.1","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:07:00","23.8","89.2","253","325","206","0.7","1.2","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:08:00","23.8","89.2","282","003","191","0.8","2.0","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:09:00","23.7","89.1","289","302","275","1.5","2.0","1.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:10:00","23.7","89.1","255","066","132","1.0","2.0","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:11:00","23.7","89.1","279","028","227","1.0","1.5","0.3","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:12:00","23.7","89.2","280","326","230","0.9","1.6","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:13:00","23.8","89.2","282","029","208","0.7","1.2","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:14:00","23.8","89.2","271","314","197","0.7","1.1","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:15:00","23.8","89.2","283","090","223","0.7","1.3","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:16:00","23.8","89.2","244","339","132","0.6","1.1","0.0","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:17:00","23.8","89.2","235","274","154","1.0","1.5","0.4","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:18:00","23.8","89.2","252","295","184","1.0","1.6","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:19:00","23.8","89.2","278","049","171","0.5","1.1","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:20:00","23.8","89.2","259","013","198","1.1","2.1","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:21:00","23.8","89.2","266","340","179","0.9","2.0","0.3","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:22:00","23.8","89.1","250","298","171","1.1","1.8","0.4","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:23:00","23.8","89.1","261","291","220","1.3","1.9","0.6","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:24:00","23.8","89.1","263","336","211","1.0","2.3","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:25:00","23.7","89.1","257","345","167","0.8","2.0","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:26:00","23.7","89.1","257","021","166","0.5","1.2","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:27:00","23.7","89.1","255","049","111","0.6","1.5","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:28:00","23.7","89.1","271","321","213","0.8","1.6","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:29:00","23.7","89.1","278","325","223","0.7","1.5","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:30:00","23.7","89.1","250","339","168","0.8","1.4","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:31:00","23.7","89.1","239","290","157","0.7","1.4","0.3","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:32:00","23.8","89.1","237","304","157","0.6","1.1","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:33:00","23.8","89.1","265","342","159","1.0","1.6","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:34:00","23.8","89.0","252","300","154","0.9","1.7","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:35:00","23.7","89.0","244","313","144","0.8","1.3","0.2","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:36:00","23.8","89.0","263","008","144","0.8","1.6","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:37:00","23.8","89.0","246","318","178","0.9","1.5","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:38:00","23.8","89.0","275","002","212","0.7","1.2","0.3","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:39:00","23.8","89.0","252","315","178","0.6","1.0","0.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:40:00","23.8","89.0","290","312","252","1.0","1.7","0.5","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:41:00","23.8","89.0","308","326","295","1.3","2.1","0.8","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:42:00","23.8","89.0","299","350","276","1.6","2.2","0.6","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:43:00","23.8","88.9","305","323","281","1.7","2.2","1.1","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:44:00","23.8","88.9","288","344","243","1.5","2.4","0.5","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:45:00","23.9","88.9","302","345","271","1.5","2.2","0.7","1005.1","0.0","2.57","0.0","0.0"
"2026/09/01 23:46:00","23.9","88.9","284","014","201","1.0","1.9","0.2","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:47:00","23.9","88.9","304","338","215","1.3","2.0","0.2","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:48:00","23.9","88.8","310","327","284","1.4","1.8","0.9","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:49:00","23.9","88.6","329","346","313","1.4","1.9","1.0","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:50:00","23.9","88.5","324","345","295","1.6","2.2","1.1","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:51:00","23.9","88.4","323","000","265","1.5","2.2","0.8","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:52:00","23.9","88.3","332","356","293","1.5","2.0","0.8","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:53:00","23.9","88.4","285","061","190","1.1","1.9","0.2","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:54:00","23.9","88.1","323","333","293","1.4","1.7","0.8","1005.0","0.0","2.57","0.0","0.0"
"2026/09/01 23:55:00","23.9","87.9","342","002","318","1.2","1.7","0.7","1004.9","0.0","2.57","0.0","0.0"
"2026/09/01 23:56:00","23.9","87.9","009","031","348","0.6","1.0","0.3","1004.9","0.0","2.57","0.0","0.0"
"2026/09/01 23:57:00","23.9","88.0","316","025","256","0.7","1.0","0.2","1004.9","0.0","2.57","0.0","0.0"
"2026/09/01 23:58:00","24.0","88.0","279","315","226","0.7","1.2","0.4","1004.9","0.0","2.57","0.0","0.0"
"2026/09/01 23:59:00","24.0","88.1","299","013","271","1.1","1.5","0.3","1004.9","0.0","2.57","0.0","0.0"
"2026/09/02 00:00:00","24.0","88.0","311","336","275","1.4","2.0","0.6","1004.9","0.0","2.57","0.0","0.0"
